account_id,limit,products,n_products
823026,10000.0,InvestmentStock,1
906290,10000.0,InvestmentFund|InvestmentStock,2
777962,10000.0,Brokerage|CurrencyService|InvestmentStock,3
541517,10000.0,Derivatives|InvestmentStock|CurrencyService|Brokerage,4
897284,10000.0,CurrencyService|Brokerage|InvestmentFund|InvestmentStock,4
186687,10000.0,Derivatives|InvestmentStock,2
975329,10000.0,CurrencyService|Derivatives|InvestmentStock,3
516280,10000.0,Derivatives|InvestmentStock,2
595585,10000.0,InvestmentFund|Derivatives|InvestmentStock,3
936320,10000.0,Brokerage|InvestmentStock|Derivatives|Commodity,4
468861,10000.0,CurrencyService|Commodity|InvestmentStock|Brokerage,4
627788,10000.0,CurrencyService|Brokerage|Commodity|InvestmentStock,4
392268,10000.0,Brokerage|Derivatives|Commodity|InvestmentStock,4
905866,10000.0,Brokerage|InvestmentStock|CurrencyService|InvestmentFund,4
374953,10000.0,CurrencyService|InvestmentStock,2
385025,10000.0,CurrencyService|InvestmentStock,2
323373,10000.0,InvestmentFund|Brokerage|InvestmentStock,3
214649,10000.0,InvestmentFund|InvestmentStock,2
849780,10000.0,Brokerage|CurrencyService|InvestmentStock,3
165597,10000.0,InvestmentStock|CurrencyService|Derivatives,3
676471,10000.0,Brokerage|InvestmentFund|InvestmentStock,3
532811,10000.0,InvestmentStock|CurrencyService,2
657111,10000.0,Brokerage|InvestmentStock,2
896243,10000.0,InvestmentFund|InvestmentStock|Commodity|Brokerage,4
459249,10000.0,InvestmentFund|Derivatives|Commodity|InvestmentStock,4
265053,10000.0,CurrencyService|Brokerage|InvestmentStock|InvestmentFund,4
206656,10000.0,Commodity|InvestmentStock|Brokerage,3
617621,10000.0,InvestmentStock|Brokerage|Commodity,3
909802,10000.0,Derivatives|Commodity|InvestmentStock|CurrencyService,4
458381,10000.0,Derivatives|InvestmentFund|Commodity|Brokerage|InvestmentStock,5
951324,10000.0,Derivatives|Brokerage|CurrencyService|InvestmentStock,4
912610,10000.0,Brokerage|Derivatives|Commodity|InvestmentStock,4
454704,10000.0,Commodity|CurrencyService|Brokerage|InvestmentStock,4
170980,5000.0,InvestmentFund|Brokerage|CurrencyService|Derivatives|InvestmentStock,5
623937,10000.0,CurrencyService|InvestmentStock|InvestmentFund|Brokerage,4
798739,10000.0,CurrencyService|InvestmentStock,2
300714,10000.0,Commodity|InvestmentStock|Derivatives|Brokerage,4
246018,10000.0,Brokerage|Derivatives|Commodity|InvestmentStock,4
591354,10000.0,InvestmentStock|Brokerage,2
54685,10000.0,Brokerage|InvestmentStock,2
360655,10000.0,Derivatives|Commodity|InvestmentFund|InvestmentStock,4
304730,10000.0,CurrencyService|InvestmentStock,2
185394,10000.0,Derivatives|InvestmentFund|CurrencyService|Commodity|InvestmentStock,5
884748,10000.0,InvestmentFund|InvestmentStock|Derivatives,3
577112,10000.0,InvestmentStock,1
934308,10000.0,InvestmentStock|Commodity,2
103062,10000.0,Derivatives|InvestmentStock,2
423202,10000.0,Brokerage|InvestmentStock|Derivatives,3
180580,10000.0,CurrencyService|InvestmentFund|InvestmentStock,3
477706,10000.0,Commodity|Brokerage|InvestmentFund|InvestmentStock,4
267252,10000.0,InvestmentFund|Derivatives|CurrencyService|InvestmentStock,4
51822,10000.0,Derivatives|Brokerage|Commodity|CurrencyService|InvestmentStock,5
668348,10000.0,Derivatives|InvestmentStock|CurrencyService,3
552174,10000.0,Derivatives|InvestmentStock,2
917475,10000.0,InvestmentStock|CurrencyService|InvestmentFund|Brokerage,4
147334,10000.0,Brokerage|Derivatives|CurrencyService|Commodity|InvestmentStock,5
946196,10000.0,InvestmentFund|InvestmentStock,2
70441,10000.0,InvestmentStock|CurrencyService|Commodity|Brokerage,4
912196,10000.0,Derivatives|InvestmentStock,2
610738,10000.0,InvestmentFund|InvestmentStock,2
549655,10000.0,InvestmentFund|InvestmentStock|Commodity,3
193987,10000.0,Brokerage|Commodity|InvestmentFund|Derivatives|InvestmentStock,5
508373,10000.0,InvestmentFund|Brokerage|CurrencyService|Commodity|InvestmentStock,5
778358,10000.0,Derivatives|CurrencyService|Brokerage|InvestmentStock,4
507622,10000.0,InvestmentStock|Brokerage|Commodity|InvestmentFund,4
894281,10000.0,InvestmentStock|Brokerage|CurrencyService,3
858202,10000.0,Brokerage|Derivatives|InvestmentFund|Commodity|InvestmentStock,5
337202,10000.0,Commodity|Brokerage|InvestmentStock,3
177799,10000.0,Brokerage|InvestmentStock,2
808642,10000.0,Brokerage|InvestmentStock,2
505282,10000.0,Derivatives|InvestmentStock|CurrencyService|Brokerage,4
853387,9000.0,Derivatives|InvestmentStock,2
245503,10000.0,CurrencyService|InvestmentStock,2
124977,10000.0,InvestmentStock|Derivatives,2
86373,10000.0,Derivatives|InvestmentFund|CurrencyService|Brokerage|InvestmentStock,5
982709,9000.0,CurrencyService|Derivatives|InvestmentFund|InvestmentStock,4
691022,10000.0,Commodity|InvestmentFund|InvestmentStock,3
198307,10000.0,InvestmentFund|InvestmentStock,2
312942,10000.0,CurrencyService|InvestmentStock,2
855290,10000.0,Commodity|CurrencyService|InvestmentStock,3
92217,10000.0,InvestmentStock,1
505260,10000.0,Commodity|CurrencyService|InvestmentStock,3
288877,10000.0,InvestmentStock|Brokerage|Commodity,3
575786,10000.0,Brokerage|InvestmentStock,2
111287,10000.0,Commodity|InvestmentStock|Derivatives|InvestmentFund,4
646800,10000.0,Derivatives|Commodity|InvestmentStock,3
667014,10000.0,InvestmentFund|Commodity|InvestmentStock,3
859762,10000.0,InvestmentStock|InvestmentFund|Commodity,3
461954,9000.0,InvestmentStock|Derivatives|InvestmentFund,3
410092,10000.0,CurrencyService|InvestmentStock,2
703331,10000.0,InvestmentStock|Commodity|Brokerage|CurrencyService,4
228298,10000.0,Brokerage|CurrencyService|Derivatives|InvestmentStock,4
876756,10000.0,InvestmentStock|InvestmentFund|Brokerage,3
552022,10000.0,Brokerage|InvestmentStock,2
591839,10000.0,Commodity|InvestmentStock,2
519072,10000.0,Derivatives|InvestmentStock,2
841135,10000.0,InvestmentFund|CurrencyService|InvestmentStock,3
581892,10000.0,InvestmentFund|Brokerage|Commodity|InvestmentStock,4
891056,10000.0,Commodity|InvestmentStock,2
238373,10000.0,Derivatives|InvestmentFund|Brokerage|Commodity|InvestmentStock,5
722342,10000.0,InvestmentStock,1
662854,10000.0,InvestmentFund|InvestmentStock,2
118623,10000.0,Commodity|Derivatives|InvestmentStock,3
965232,10000.0,InvestmentFund|InvestmentStock,2
698826,10000.0,InvestmentFund|InvestmentStock,2
524194,10000.0,CurrencyService|Derivatives|InvestmentStock,3
847533,10000.0,InvestmentStock|InvestmentFund|CurrencyService,3
240753,10000.0,InvestmentStock|Commodity|Derivatives|Brokerage,4
448816,10000.0,Commodity|CurrencyService|InvestmentStock,3
614544,10000.0,Brokerage|InvestmentFund|InvestmentStock,3
328915,10000.0,Commodity|InvestmentStock|CurrencyService,3
386971,10000.0,InvestmentStock|InvestmentFund|CurrencyService,3
500991,10000.0,Brokerage|Commodity|InvestmentStock|CurrencyService,4
655073,10000.0,InvestmentFund|Derivatives|Commodity|InvestmentStock,4
71148,10000.0,CurrencyService|Commodity|InvestmentStock,3
436056,10000.0,Derivatives|InvestmentStock|Commodity|InvestmentFund,4
520970,10000.0,InvestmentStock|Brokerage|CurrencyService|InvestmentFund,4
851625,10000.0,Commodity|CurrencyService|InvestmentStock,3
591110,10000.0,Brokerage|InvestmentStock|Commodity|Derivatives,4
546211,10000.0,Derivatives|InvestmentFund|CurrencyService|InvestmentStock,4
602958,10000.0,Commodity|Brokerage|InvestmentFund|InvestmentStock,4
188363,10000.0,Commodity|InvestmentStock,2
823908,10000.0,Commodity|CurrencyService|InvestmentStock,3
434613,10000.0,Derivatives|InvestmentStock,2
618708,10000.0,Brokerage|InvestmentStock|InvestmentFund,3
871665,10000.0,Brokerage|Commodity|InvestmentStock,3
518243,10000.0,InvestmentStock|Commodity|CurrencyService,3
266920,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
219169,10000.0,Derivatives|Commodity|InvestmentStock,3
811606,10000.0,Commodity|CurrencyService|InvestmentStock|Brokerage,4
558864,10000.0,Brokerage|CurrencyService|InvestmentStock,3
329183,10000.0,Commodity|Brokerage|InvestmentFund|InvestmentStock,4
580546,10000.0,CurrencyService|InvestmentStock,2
826590,10000.0,InvestmentFund|InvestmentStock,2
146621,10000.0,InvestmentFund|CurrencyService|Derivatives|InvestmentStock,4
996752,10000.0,InvestmentFund|InvestmentStock,2
501213,10000.0,Brokerage|CurrencyService|Commodity|Derivatives|InvestmentStock,5
950785,10000.0,InvestmentFund|InvestmentStock,2
979226,10000.0,InvestmentFund|InvestmentStock,2
603062,10000.0,CurrencyService|InvestmentStock,2
827390,10000.0,Brokerage|InvestmentFund|Derivatives|InvestmentStock,4
857689,10000.0,Brokerage|InvestmentStock,2
489563,10000.0,Derivatives|Commodity|InvestmentStock,3
835570,10000.0,CurrencyService|Brokerage|Derivatives|Commodity|InvestmentStock,5
959196,10000.0,Derivatives|Commodity|CurrencyService|InvestmentStock,4
396044,10000.0,CurrencyService|InvestmentStock,2
664029,10000.0,Commodity|InvestmentStock,2
846344,10000.0,CurrencyService|Derivatives|InvestmentStock,3
833631,10000.0,Commodity|InvestmentStock,2
820176,10000.0,Commodity|Brokerage|CurrencyService|InvestmentStock,4
770312,10000.0,Commodity|InvestmentStock,2
833855,10000.0,InvestmentFund|InvestmentStock|Brokerage,3
994562,10000.0,Commodity|InvestmentStock,2
415759,10000.0,InvestmentFund|InvestmentStock,2
141868,10000.0,InvestmentStock|CurrencyService,2
871666,10000.0,InvestmentFund|CurrencyService|InvestmentStock,3
942656,10000.0,InvestmentStock,1
973739,10000.0,Commodity|InvestmentStock|InvestmentFund,3
959435,10000.0,Commodity|Derivatives|InvestmentStock,3
755845,10000.0,Commodity|InvestmentFund|InvestmentStock,3
206973,10000.0,CurrencyService|Brokerage|InvestmentStock,3
375655,10000.0,InvestmentFund|Derivatives|Brokerage|Commodity|InvestmentStock,5
570451,10000.0,Commodity|CurrencyService|InvestmentStock,3
981035,10000.0,InvestmentFund|Brokerage|Commodity|InvestmentStock,4
524171,10000.0,Commodity|Brokerage|InvestmentStock,3
426335,10000.0,Brokerage|CurrencyService|InvestmentStock,3
244782,10000.0,Brokerage|Commodity|InvestmentStock,3
247853,10000.0,CurrencyService|InvestmentStock|Brokerage,3
627333,10000.0,Brokerage|InvestmentStock,2
451481,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
470078,10000.0,InvestmentFund|InvestmentStock|CurrencyService|Brokerage,4
260504,10000.0,InvestmentStock,1
797297,10000.0,Brokerage|InvestmentStock,2
913332,10000.0,InvestmentStock,1
373260,10000.0,Brokerage|InvestmentStock,2
174471,10000.0,Brokerage|Derivatives|CurrencyService|InvestmentStock,4
814901,10000.0,Brokerage|Commodity|InvestmentStock,3
782023,10000.0,Commodity|CurrencyService|InvestmentStock,3
287076,10000.0,InvestmentStock|Brokerage,2
568897,10000.0,CurrencyService|Derivatives|InvestmentStock,3
320075,10000.0,Derivatives|InvestmentStock,2
412107,10000.0,InvestmentFund|Brokerage|InvestmentStock,3
79999,10000.0,Brokerage|InvestmentFund|InvestmentStock,3
276878,10000.0,Brokerage|CurrencyService|InvestmentFund|Derivatives|InvestmentStock,5
558623,10000.0,InvestmentFund|InvestmentStock,2
436380,10000.0,Derivatives|CurrencyService|Commodity|Brokerage|InvestmentStock,5
201161,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
412109,10000.0,Commodity|CurrencyService|InvestmentStock|Brokerage,4
664533,10000.0,Commodity|Derivatives|CurrencyService|Brokerage|InvestmentStock,5
918539,10000.0,InvestmentFund|Derivatives|InvestmentStock,3
667881,10000.0,Derivatives|Brokerage|InvestmentStock,3
147085,10000.0,CurrencyService|InvestmentStock|InvestmentFund|Derivatives,4
557547,10000.0,InvestmentFund|InvestmentStock,2
639934,10000.0,CurrencyService|Derivatives|Commodity|InvestmentStock,4
564812,10000.0,Derivatives|InvestmentStock,2
485840,10000.0,InvestmentFund|InvestmentStock|Commodity,3
167440,10000.0,Brokerage|Commodity|Derivatives|CurrencyService|InvestmentStock,5
831465,10000.0,InvestmentStock|Commodity|Brokerage|CurrencyService,4
527745,10000.0,InvestmentStock|Commodity|InvestmentFund,3
992173,10000.0,InvestmentStock|Derivatives|CurrencyService,3
239538,10000.0,InvestmentFund|Brokerage|CurrencyService|InvestmentStock,4
596444,10000.0,Commodity|InvestmentStock|CurrencyService,3
467651,10000.0,Commodity|Brokerage|Derivatives|InvestmentStock,4
444626,10000.0,InvestmentFund|Derivatives|Commodity|InvestmentStock,4
570536,10000.0,Commodity|InvestmentFund|Brokerage|CurrencyService|InvestmentStock,5
301176,10000.0,Commodity|InvestmentStock,2
423152,10000.0,InvestmentStock|InvestmentFund|Derivatives|Brokerage,4
157990,10000.0,Commodity|CurrencyService|Brokerage|InvestmentStock,4
448268,10000.0,InvestmentStock|Derivatives|CurrencyService|Brokerage,4
619619,10000.0,Commodity|Derivatives|InvestmentStock,3
384111,10000.0,InvestmentStock|Brokerage|InvestmentFund,3
490490,10000.0,CurrencyService|InvestmentStock|InvestmentFund,3
308785,10000.0,InvestmentFund|InvestmentStock,2
154492,10000.0,InvestmentFund|CurrencyService|InvestmentStock,3
243963,10000.0,InvestmentFund|InvestmentStock,2
648021,10000.0,CurrencyService|InvestmentStock|Derivatives,3
620350,10000.0,CurrencyService|InvestmentFund|Brokerage|InvestmentStock,4
428217,10000.0,Commodity|Brokerage|InvestmentFund|InvestmentStock,4
249078,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
526519,10000.0,CurrencyService|Brokerage|InvestmentStock,3
403445,10000.0,CurrencyService|Derivatives|Brokerage|InvestmentStock,4
791099,10000.0,CurrencyService|InvestmentFund|InvestmentStock,3
906770,10000.0,Commodity|InvestmentStock,2
68034,10000.0,InvestmentFund|Commodity|InvestmentStock,3
299822,10000.0,Brokerage|Commodity|InvestmentStock,3
375486,10000.0,Brokerage|Derivatives|InvestmentStock,3
262488,10000.0,CurrencyService|InvestmentStock|Commodity,3
168349,10000.0,Brokerage|CurrencyService|InvestmentStock,3
576646,10000.0,InvestmentFund|Derivatives|Brokerage|CurrencyService|InvestmentStock,5
459185,10000.0,InvestmentStock|CurrencyService,2
292438,10000.0,Commodity|CurrencyService|InvestmentStock,3
718470,10000.0,InvestmentFund|Brokerage|Commodity|Derivatives|InvestmentStock,5
712597,10000.0,Brokerage|Derivatives|InvestmentFund|InvestmentStock,4
932908,10000.0,Brokerage|Commodity|InvestmentStock,3
285707,10000.0,Commodity|InvestmentFund|Derivatives|CurrencyService|InvestmentStock,5
515560,10000.0,Commodity|InvestmentFund|Derivatives|InvestmentStock,4
385747,10000.0,InvestmentStock|Commodity,2
952666,10000.0,Commodity|Derivatives|InvestmentFund|InvestmentStock,4
544598,10000.0,Derivatives|CurrencyService|InvestmentFund|InvestmentStock,4
549170,10000.0,InvestmentFund|InvestmentStock,2
482653,10000.0,Brokerage|Derivatives|InvestmentStock,3
498251,10000.0,InvestmentStock|Brokerage,2
585228,10000.0,InvestmentFund|Commodity|CurrencyService|Brokerage|InvestmentStock,5
606333,10000.0,CurrencyService|Brokerage|Derivatives|InvestmentStock,4
234369,9000.0,CurrencyService|InvestmentStock,2
333684,10000.0,Commodity|InvestmentStock,2
979584,10000.0,Brokerage|InvestmentStock|Derivatives,3
212219,10000.0,Commodity|CurrencyService|InvestmentFund|Brokerage|InvestmentStock,5
881867,10000.0,Commodity|InvestmentStock,2
659814,10000.0,InvestmentFund|Brokerage|InvestmentStock|CurrencyService,4
339678,10000.0,CurrencyService|Commodity|InvestmentStock|InvestmentFund,4
445672,10000.0,Commodity|InvestmentStock,2
816225,10000.0,Commodity|Derivatives|InvestmentStock,3
960469,10000.0,InvestmentStock|Brokerage|Derivatives|CurrencyService,4
344107,10000.0,Derivatives|InvestmentStock,2
768386,10000.0,CurrencyService|Derivatives|Brokerage|InvestmentStock,4
85791,10000.0,InvestmentStock,1
332256,10000.0,Derivatives|InvestmentStock|InvestmentFund|CurrencyService,4
995700,10000.0,Commodity|InvestmentFund|InvestmentStock,3
688901,10000.0,Commodity|Derivatives|InvestmentStock|CurrencyService,4
506677,10000.0,Brokerage|InvestmentStock,2
627788,10000.0,Brokerage|InvestmentStock|CurrencyService|Commodity,4
261128,10000.0,Commodity|InvestmentStock,2
661661,10000.0,Commodity|InvestmentStock,2
371629,10000.0,InvestmentStock|InvestmentFund|Derivatives,3
289795,10000.0,Derivatives|InvestmentStock,2
202946,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
953567,10000.0,CurrencyService|Brokerage|InvestmentStock,3
89466,10000.0,CurrencyService|Brokerage|InvestmentStock,3
51645,10000.0,InvestmentFund|InvestmentStock|Commodity|Derivatives,4
936999,10000.0,Commodity|InvestmentStock|InvestmentFund,3
632807,10000.0,Brokerage|Derivatives|Commodity|InvestmentFund|InvestmentStock,5
833412,10000.0,Derivatives|InvestmentStock,2
935353,10000.0,InvestmentStock|InvestmentFund|Brokerage,3
172950,10000.0,InvestmentFund|CurrencyService|Brokerage|Derivatives|InvestmentStock,5
934872,10000.0,CurrencyService|InvestmentFund|InvestmentStock|Commodity,4
980550,10000.0,Brokerage|InvestmentStock|Commodity|CurrencyService,4
784651,10000.0,Brokerage|InvestmentFund|InvestmentStock,3
176390,10000.0,Derivatives|InvestmentStock,2
611425,10000.0,CurrencyService|InvestmentStock,2
233540,10000.0,CurrencyService|Brokerage|Derivatives|InvestmentStock,4
741762,10000.0,Commodity|InvestmentFund|Brokerage|Derivatives|InvestmentStock,5
790197,10000.0,InvestmentStock|Brokerage|Commodity,3
785013,10000.0,Derivatives|Brokerage|InvestmentStock,3
222581,10000.0,Derivatives|InvestmentStock,2
223583,10000.0,InvestmentFund|CurrencyService|Commodity|InvestmentStock,4
889573,10000.0,Derivatives|InvestmentFund|CurrencyService|Commodity|InvestmentStock,5
129968,10000.0,InvestmentFund|InvestmentStock,2
541871,10000.0,Brokerage|Commodity|InvestmentStock,3
688134,10000.0,InvestmentFund|InvestmentStock,2
471113,10000.0,Derivatives|InvestmentFund|Commodity|InvestmentStock,4
368133,10000.0,CurrencyService|Commodity|Brokerage|InvestmentStock,4
483220,10000.0,Brokerage|CurrencyService|Commodity|InvestmentFund|InvestmentStock,5
700611,10000.0,CurrencyService|InvestmentStock,2
371349,10000.0,Commodity|InvestmentStock,2
412983,10000.0,InvestmentFund|Commodity|InvestmentStock,3
682382,10000.0,Derivatives|Commodity|CurrencyService|InvestmentStock,4
162572,10000.0,InvestmentStock|Commodity|Brokerage|Derivatives,4
870028,10000.0,InvestmentFund|Brokerage|InvestmentStock,3
624859,10000.0,Derivatives|InvestmentStock,2
442357,10000.0,Commodity|InvestmentStock,2
168620,10000.0,Brokerage|InvestmentFund|CurrencyService|Derivatives|InvestmentStock,5
332860,10000.0,InvestmentStock|CurrencyService|Derivatives|InvestmentFund,4
185104,10000.0,Commodity|Brokerage|CurrencyService|InvestmentStock,4
447601,10000.0,InvestmentStock|InvestmentFund|Brokerage,3
779716,10000.0,InvestmentFund|InvestmentStock,2
701602,10000.0,InvestmentStock|Commodity|Derivatives|InvestmentFund,4
341830,10000.0,Derivatives|InvestmentStock,2
412203,10000.0,Commodity|InvestmentStock,2
240787,10000.0,Derivatives|InvestmentFund|InvestmentStock|Brokerage,4
339477,10000.0,Brokerage|InvestmentStock,2
199407,10000.0,InvestmentFund|InvestmentStock|Brokerage|Commodity,4
372015,10000.0,CurrencyService|Brokerage|Derivatives|InvestmentStock,4
218214,10000.0,InvestmentStock|Derivatives|Brokerage,3
442616,10000.0,InvestmentFund|Commodity|Derivatives|InvestmentStock,4
230586,10000.0,CurrencyService|Brokerage|InvestmentStock,3
840433,10000.0,InvestmentStock|Brokerage,2
478510,10000.0,Commodity|InvestmentStock,2
403531,10000.0,Derivatives|InvestmentStock|CurrencyService,3
617243,10000.0,CurrencyService|Brokerage|InvestmentFund|Derivatives|InvestmentStock,5
745392,10000.0,InvestmentStock|Brokerage,2
86494,10000.0,Derivatives|InvestmentStock|InvestmentFund,3
428949,10000.0,InvestmentFund|Commodity|CurrencyService|InvestmentStock,4
212579,10000.0,InvestmentStock|CurrencyService|InvestmentFund|Brokerage,4
275187,10000.0,CurrencyService|Derivatives|InvestmentStock,3
894663,10000.0,Derivatives|InvestmentStock,2
809533,10000.0,CurrencyService|InvestmentStock,2
980440,10000.0,Brokerage|InvestmentStock,2
798380,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
802298,10000.0,InvestmentStock|InvestmentFund,2
112468,10000.0,InvestmentStock|Derivatives|Brokerage,3
693557,10000.0,Commodity|InvestmentStock|CurrencyService,3
371974,10000.0,Brokerage|CurrencyService|InvestmentStock,3
60664,9000.0,InvestmentStock|Commodity|Derivatives,3
111626,10000.0,Commodity|CurrencyService|Brokerage|InvestmentStock,4
248398,10000.0,InvestmentFund|CurrencyService|Brokerage|InvestmentStock,4
489178,10000.0,CurrencyService|InvestmentFund|Commodity|Brokerage|InvestmentStock,5
954953,10000.0,Commodity|Brokerage|InvestmentFund|Derivatives|InvestmentStock,5
459245,10000.0,Derivatives|InvestmentStock,2
461657,10000.0,CurrencyService|Brokerage|Derivatives|InvestmentStock,4
616016,10000.0,Derivatives|InvestmentStock,2
257801,10000.0,InvestmentFund|Derivatives|InvestmentStock,3
807359,10000.0,Derivatives|Commodity|CurrencyService|InvestmentStock,4
463119,10000.0,InvestmentStock|Brokerage|Commodity,3
918097,10000.0,Commodity|InvestmentStock|CurrencyService|Brokerage,4
501702,10000.0,Brokerage|InvestmentStock,2
796043,10000.0,InvestmentStock|CurrencyService,2
271625,10000.0,CurrencyService|InvestmentStock,2
141586,10000.0,Derivatives|InvestmentFund|Brokerage|InvestmentStock,4
639500,10000.0,Brokerage|InvestmentStock,2
388950,10000.0,InvestmentFund|InvestmentStock,2
505367,10000.0,InvestmentStock|Brokerage,2
913758,10000.0,InvestmentStock|Derivatives|Brokerage|Commodity,4
857050,10000.0,InvestmentStock,1
737623,10000.0,InvestmentStock|Derivatives,2
292224,10000.0,Derivatives|InvestmentStock,2
448304,10000.0,InvestmentFund|CurrencyService|Brokerage|Commodity|InvestmentStock,5
630132,10000.0,Commodity|InvestmentStock,2
470615,10000.0,InvestmentFund|CurrencyService|Commodity|Derivatives|InvestmentStock,5
879426,10000.0,Derivatives|InvestmentStock,2
950726,10000.0,InvestmentFund|Brokerage|InvestmentStock,3
184422,10000.0,Brokerage|Derivatives|InvestmentStock,3
713819,10000.0,Commodity|Derivatives|InvestmentFund|InvestmentStock,4
879735,10000.0,InvestmentStock|CurrencyService,2
511276,10000.0,Commodity|InvestmentFund|InvestmentStock,3
83546,10000.0,Brokerage|InvestmentStock,2
304194,10000.0,CurrencyService|Commodity|InvestmentStock,3
752970,10000.0,Commodity|Brokerage|CurrencyService|InvestmentStock,4
576395,10000.0,InvestmentStock|Commodity|InvestmentFund,3
844838,10000.0,InvestmentFund|Derivatives|InvestmentStock,3
893678,10000.0,Brokerage|CurrencyService|Derivatives|InvestmentStock,4
624886,10000.0,CurrencyService|Brokerage|InvestmentStock|InvestmentFund,4
51253,10000.0,Derivatives|InvestmentStock|Brokerage|CurrencyService,4
935768,10000.0,CurrencyService|InvestmentStock|Derivatives|InvestmentFund,4
683382,10000.0,Commodity|InvestmentFund|Derivatives|InvestmentStock,4
509009,10000.0,InvestmentStock,1
913254,10000.0,InvestmentStock|Commodity|Brokerage|CurrencyService,4
154636,10000.0,InvestmentStock|InvestmentFund|Derivatives,3
569434,10000.0,Commodity|Brokerage|InvestmentFund|Derivatives|InvestmentStock,5
517824,10000.0,Brokerage|InvestmentFund|CurrencyService|InvestmentStock,4
340147,10000.0,InvestmentFund|InvestmentStock,2
278669,10000.0,InvestmentStock|Derivatives|Brokerage|Commodity,4
384995,10000.0,Derivatives|InvestmentStock,2
578645,10000.0,CurrencyService|Brokerage|InvestmentStock|Commodity,4
140557,10000.0,InvestmentStock|Derivatives|Commodity,3
724673,10000.0,Commodity|CurrencyService|InvestmentStock,3
678540,8000.0,InvestmentStock,1
789739,10000.0,CurrencyService|Commodity|Derivatives|InvestmentFund|InvestmentStock,5
454289,10000.0,InvestmentStock|InvestmentFund|CurrencyService,3
549112,10000.0,Derivatives|InvestmentStock,2
788442,10000.0,Commodity|InvestmentStock,2
944119,10000.0,Brokerage|InvestmentStock|InvestmentFund,3
795756,10000.0,InvestmentFund|Commodity|InvestmentStock,3
903651,10000.0,InvestmentFund|InvestmentStock,2
149247,10000.0,Derivatives|InvestmentFund|Brokerage|InvestmentStock,4
133163,10000.0,InvestmentFund|CurrencyService|InvestmentStock|Brokerage,4
652071,10000.0,CurrencyService|Commodity|InvestmentStock,3
921410,10000.0,Brokerage|InvestmentStock,2
905507,10000.0,CurrencyService|InvestmentFund|InvestmentStock|Derivatives,4
137090,10000.0,CurrencyService|Brokerage|InvestmentStock,3
868414,10000.0,Commodity|Brokerage|InvestmentStock,3
529190,10000.0,Commodity|InvestmentFund|InvestmentStock,3
946116,10000.0,InvestmentStock|CurrencyService,2
588389,10000.0,InvestmentFund|Derivatives|InvestmentStock,3
293111,10000.0,Derivatives|Commodity|InvestmentStock,3
404183,10000.0,InvestmentFund|InvestmentStock,2
263864,10000.0,CurrencyService|InvestmentStock|Derivatives|Commodity,4
778434,10000.0,CurrencyService|InvestmentFund|Brokerage|Commodity|InvestmentStock,5
222322,10000.0,InvestmentFund|Commodity|InvestmentStock|CurrencyService,4
466107,10000.0,InvestmentFund|Derivatives|Brokerage|InvestmentStock,4
310074,10000.0,InvestmentStock|InvestmentFund|Derivatives|Brokerage,4
814632,10000.0,Derivatives|CurrencyService|Brokerage|InvestmentStock,4
631593,10000.0,CurrencyService|InvestmentFund|Commodity|InvestmentStock,4
171900,10000.0,CurrencyService|InvestmentStock,2
598525,10000.0,Brokerage|InvestmentStock|Commodity|CurrencyService,4
981028,10000.0,Derivatives|Commodity|InvestmentStock,3
731206,10000.0,Brokerage|CurrencyService|Commodity|InvestmentStock,4
493938,10000.0,InvestmentStock|Derivatives|Brokerage|CurrencyService,4
976021,10000.0,CurrencyService|Brokerage|InvestmentStock,3
305656,10000.0,Derivatives|InvestmentStock,2
372914,10000.0,CurrencyService|Commodity|Derivatives|InvestmentStock,4
499604,10000.0,Derivatives|InvestmentStock,2
526731,10000.0,InvestmentStock,1
262642,10000.0,Brokerage|InvestmentStock,2
980056,10000.0,Commodity|InvestmentStock,2
794675,10000.0,Derivatives|InvestmentFund|InvestmentStock,3
463278,10000.0,Brokerage|CurrencyService|Commodity|InvestmentStock,4
802829,10000.0,CurrencyService|InvestmentFund|Derivatives|InvestmentStock,4
351402,10000.0,Commodity|CurrencyService|Derivatives|InvestmentStock,4
540341,10000.0,CurrencyService|InvestmentStock,2
803669,10000.0,Derivatives|Commodity|InvestmentStock,3
308492,10000.0,Commodity|InvestmentStock,2
713620,10000.0,CurrencyService|InvestmentStock,2
818687,10000.0,Commodity|Brokerage|InvestmentStock,3
716490,10000.0,CurrencyService|InvestmentStock,2
363138,10000.0,Commodity|InvestmentStock,2
683108,10000.0,Derivatives|InvestmentStock,2
138634,10000.0,InvestmentFund|InvestmentStock,2
918519,10000.0,CurrencyService|InvestmentStock,2
465052,10000.0,Brokerage|InvestmentStock,2
856800,10000.0,Brokerage|CurrencyService|InvestmentStock,3
929644,10000.0,Brokerage|InvestmentStock|Derivatives|Commodity,4
547625,10000.0,InvestmentStock,1
632303,10000.0,InvestmentStock,1
181212,9000.0,Derivatives|CurrencyService|InvestmentFund|InvestmentStock,4
425815,10000.0,Commodity|InvestmentStock,2
